,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
8400,experiment_0_worker_76_prompt_53,76,worker_76_experiment_0,53,I need to request 1 cores to run mvapich2 >= 2.3.7. to run on CPU  AND 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested number of GPUs (6) per node is not available. The cluster has only 1 GPU.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mvapich2@2.3.7 is missing|compute: Not enough GPUs per node. Need 6 have 1,mvapich2,6,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
8401,experiment_0_worker_76_prompt_88,76,worker_76_experiment_0,88,I need to request 1 nodes to run lammps <= 2021.8.3. with support for low latency MPI,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'LAMMPS version 2021.8.3 or earlier is not installed in any of the available conda environments.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: lammps@2021.8.3 is missing,lammps,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8402,experiment_0_worker_76_prompt_57,76,worker_76_experiment_0,57,I need to request 1 cores to run gromacs >= 2024.4.0. with support for low latency MPI to run on CPU OR 8 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Gromacs is not installed, and the request requires 8 GPUs per node, but only 1 GPU is available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: gromacs@2024.4.0 is missing|compute: Not enough GPUs per node. Need 8 have 1,gromacs,8,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8403,experiment_0_worker_76_prompt_69,76,worker_76_experiment_0,69,I want to immediately run diffusers == 3.3.1 with 1 cores on ethernet and lustre to run on CPU  AND 7 GPU per node,standalone,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 1 GPU, but the request requires 7 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: diffusers@3.3.1 is missing|compute: Not enough GPUs per node. Need 7 have 1|storage: missing requested storage lustre,diffusers,7,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,1,0
8404,experiment_0_worker_76_prompt_50,76,worker_76_experiment_0,50,I want a system to run pandas with 1 cores with support for low latency MPI to run on CPU OR 7 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has pandas and MPI, and sufficient CPU cores. However, it only has 1 GPU, while the request is for 7 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",4,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: pandas@1.15.5 has another version, but this requirement is not satisfied.",pandas,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
8405,experiment_0_worker_76_prompt_55,76,worker_76_experiment_0,55,I want a system to run clang with 1 cores with support for low latency MPI,standalone,2,"{'verdict': 'READY', 'reasoning': 'System has sufficient resources (CPU, memory, and ethernet) to run clang. Hardware supports AVX2.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,False,0,False,1,0,INCOMPATIBLE,READY,software: clang@14.0.6 is missing,clang,0,1,True,1,,False,False,Agent said READY but constraints failed,False,1,0,1,0,0,0,0
8406,experiment_0_worker_76_prompt_80,76,worker_76_experiment_0,80,"I need to run cupy <= 1.15.7, 1 nodes, ethernet, and local-scratch right now. to run on CPU OR 7 GPU per node",standalone,6,"{'verdict': 'READY', 'reasoning': 'CuPy 1.11.3 is installed, ethernet and local scratch are available, and the user can use CPU as there is only 1 GPU available. Sufficient hardware resources.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,False,0,False,1,0,INCOMPATIBLE,READY,"software: cupy@1.15.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 1",cupy,7,1,False,0,OR,False,False,Agent said READY but constraints failed,False,1,1,0,1,1,1,0
8407,experiment_0_worker_76_prompt_73,76,worker_76_experiment_0,73,I need to run a job with gdb. to run on CPU  AND 2 GPU per node,standalone,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster only has one GPU, while the job requires 2 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",1,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: gdb is missing,gdb,0,1,False,0,,False,True,System fundamentally lacks resource.,False,1,0,0,0,0,0,0
8408,experiment_0_worker_76_prompt_33,76,worker_76_experiment_0,33,I want a system to run numpy (>= 2.15.7) with 1 cores. to run on CPU OR 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not meet the GPU requirements and the available numpy version is too old.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: numpy@2.15.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 1",numpy,6,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
8409,experiment_0_worker_76_prompt_7,76,worker_76_experiment_0,7,Is aocc available for a 1 cores job? to run on CPU  AND 4 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'AOCC compiler is not found, and the system only has 1 GPU, while the request requires 4 GPUs.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: aocc@3.2.0 is missing,aocc,0,1,False,0,,False,True,System fundamentally lacks resource.,False,1,0,0,0,0,0,0
8410,experiment_0_worker_76_prompt_98,76,worker_76_experiment_0,98,I need to request 1 cores to run fftw <= 3.3.10. with support for low latency MPI to run on CPU OR 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have fftw installed, and the available GPU count (1) does not meet the requested count (4).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['fftw is not installed', 'Insufficient GPU resources']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: fftw@3.3.10 is missing|compute: Not enough GPUs per node. Need 4 have 1,fftw,4,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8411,experiment_0_worker_76_prompt_68,76,worker_76_experiment_0,68,I need to run pip version <= 0.8.9. with support for low latency MPI,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'pip version 0.8.9 is not pre-installed, and installing it might cause compatibility issues. While MPI support is present, the specific low-latency requirement is not verifiable.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: pip@0.8.9 has another version, but this requirement is not satisfied.",pip,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
8412,experiment_0_worker_76_prompt_96,76,worker_76_experiment_0,96,"I want a system to run requests <= 1.15.6, 1 cores, ethernet, and local-scratch with support for low latency MPI",standalone,5,"{'verdict': 'READY', 'reasoning': 'Cluster has ethernet, local scratch, and mpi4py, and requests can be installed in a user-created environment with the desired version.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,False,0,False,1,0,INCOMPATIBLE,READY,"software: requests@1.15.6 has another version, but this requirement is not satisfied.",requests,0,1,True,1,NONE,False,False,Agent said READY but constraints failed,False,1,1,1,1,1,0,0
8413,experiment_0_worker_76_prompt_21,76,worker_76_experiment_0,21,I want a system to run flask with 1 cores to run on CPU OR 4 GPU per node,standalone,2,"{'verdict': 'READY', 'reasoning': 'The cluster has sufficient CPU resources available to run flask with 1 core. The cluster does not have 4 GPUs per node as optionally requested.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,False,0,False,1,0,INCOMPATIBLE,READY,software: flask@3.10.9 is missing,flask,0,1,False,0,,False,False,Agent said READY but constraints failed,False,1,0,0,0,0,0,0
8414,experiment_0_worker_76_prompt_82,76,worker_76_experiment_0,82,I want a system to run dask-mpi (== 3.8.7) with 1 cores. with support for low latency MPI to run on CPU  AND 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster only has 1 GPU, while the request requires 6 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: dask-mpi@3.8.7 is missing|compute: Not enough GPUs per node. Need 6 have 1,dask-mpi,6,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
8415,experiment_0_worker_76_prompt_54,76,worker_76_experiment_0,54,Does this system have numpy? to run on CPU  AND 7 GPU per node,standalone,1,"{'verdict': 'UNKNOWN', 'reason': 'Deliberation timed out.'}",1,False,0,True,0,0,COMPATIBLE,UNKNOWN,,numpy,0,1,False,0,,True,False,"The agent was unable to complete the task, likely max attempts.",False,1,0,0,0,0,0,0
8416,experiment_0_worker_76_prompt_91,76,worker_76_experiment_0,91,I need to run diffusers version <= 0.4.5.,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Diffusers is not pre-installed in any of the existing conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: diffusers@0.4.5 is missing,diffusers,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
8417,experiment_0_worker_76_prompt_86,76,worker_76_experiment_0,86,I want a system with nfs storage available for mvapich2 >= 3.5.7 using 1 nodes with support for low latency MPI to run on CPU OR 1 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'MVAPICH2 version >= 3.5.7 is not found, and a mandatory system call failed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mvapich2@3.5.7 is missing|network: missing requested fabric omnipath,mvapich2,1,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8418,experiment_0_worker_76_prompt_75,76,worker_76_experiment_0,75,I need to run bdas == 2.5.3 for a 1 nodes workload. with support for low latency MPI,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'bdas==2.5.3 is not pre-installed on the cluster.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['bdas==2.5.3 must be installed in a conda environment.']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bdas@2.5.3 is missing,bdas,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8419,experiment_0_worker_76_prompt_36,76,worker_76_experiment_0,36,"I want to request to run torch >= 2.0.7, on 1 cores, and local-scratch backend with support for low latency MPI to run on CPU  AND 2 GPU per node",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs (2) and lacks fma support. Additionally, `ml-gpu-1` contains torch==3.4.4 which is not compatible with torch >= 2.0.7.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Need 2 GPUs per node', 'torch >= 2.0.7', 'fma instruction support required']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: torch@2.0.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 2 have 1|network: missing requested fabric omnipath",torch,2,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
8420,experiment_0_worker_76_prompt_42,76,worker_76_experiment_0,42,I need to run dask >= 0.0.2 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU OR 3 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Omnipath not supported, Dask not installed, insufficient GPUs per node, ethernet does not support low latency MPI.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Requires Omnipath', 'Requires 3 GPUs per node', 'Requires dask >= 0.0.2', 'Requires low latency MPI']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: dask@0.0.2 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 3 have 1|network: missing requested fabric omnipath",dask,3,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
8421,experiment_0_worker_76_prompt_32,76,worker_76_experiment_0,32,I need to run t8code >= 1.0.9 on 1 cores with omnipath and lustre to run on CPU OR 3 GPU per node,standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 't8code is not installed in the base environment, and there are no providers to verify the existence of omnipath and lustre.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: t8code@1.0.9 is missing|compute: Not enough GPUs per node. Need 3 have 1|network: missing requested fabric omnipath|storage: missing requested storage lustre,t8code,3,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
8422,experiment_0_worker_76_prompt_77,76,worker_76_experiment_0,77,I need to run cudnn == 8.4.1 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU  AND 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster only has 1 GPU per node, while the request requires 6. The specific cuDNN version (8.4.1) and Omnipath connectivity are not confirmed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cudnn@8.4.1 is missing|compute: Not enough GPUs per node. Need 6 have 1|network: missing requested fabric omnipath,cudnn,6,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
8423,experiment_0_worker_76_prompt_78,76,worker_76_experiment_0,78,I need to run gcc >= 10.3.7 for a 1 nodes workload. with support for low latency MPI to run on CPU  AND 8 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs (8). Also, gcc >= 10.3.7 is not available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient GPU resources.', 'gcc version is not >= 10.3.7']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: gcc@10.3.7 is missing|compute: Not enough GPUs per node. Need 8 have 1,gcc,8,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8424,experiment_0_worker_76_prompt_38,76,worker_76_experiment_0,38,I want a system to run mt-gemm with 1 cores,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested software, mt-gemm, is not found in the available conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mt-gemm@1.0.8 is missing,mt-gemm,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
8425,experiment_0_worker_76_prompt_79,76,worker_76_experiment_0,79,I need to request 1 nodes to run altair == 1.11.5. with support for low latency MPI to run on CPU OR 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs (4) per node. Altair is also not installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Need 4 GPUs per node. Altair needs to be installed.']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: altair@1.11.5 is missing|compute: Not enough GPUs per node. Need 4 have 1,altair,4,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
8426,experiment_0_worker_76_prompt_45,76,worker_76_experiment_0,45,Does this system have fastapi? with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'FastAPI is not installed and the system only has 1 GPU, whereas 4 are required. MPI is present in one environment, but the other requirements are not met.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",2,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: fastapi is missing,fastapi,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
8427,experiment_0_worker_76_prompt_13,76,worker_76_experiment_0,13,I need to request 1 cores to run chatterbug >= 1.0.1. with support for low latency MPI to run on CPU  AND 8 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not support MPI, which is required for the job.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: chatterbug@1.0.1 is missing|compute: Not enough GPUs per node. Need 8 have 1,chatterbug,8,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
